show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,duration_min,primary_country,genres_list,num_genres,year_added,month_added,day_added,text_all
s7174,Movie,Kaviyude Osyath,Vineeth Anil,India,2018-07-01,2017,TV-14,116 min,"Dramas, International Movies",116,India,"['Dramas', 'International Movies']",2,2018,7,1,"Kaviyude Osyath Dramas, International Movies India"
s7175,Movie,Kay Dyache Bola,Chandrakant Kulkarni,India,2018-01-01,2005,TV-14,133 min,"Comedies, Dramas, International Movies",133,India,"['Comedies', 'Dramas', 'International Movies']",3,2018,1,1,"Kay Dyache Bola Comedies, Dramas, International Movies India"
s7176,TV Show,Ken Burns: The Civil War,Ken Burns,United States,2017-02-22,1990,TV-14,1 Season,Docuseries,1,United States,['Docuseries'],1,2017,2,22,Ken Burns: The Civil War Docuseries United States
s7177,TV Show,Ken Burns: The Roosevelts: An Intimate History,Ken Burns,United States,2017-02-22,2014,TV-PG,1 Season,Docuseries,1,United States,['Docuseries'],1,2017,2,22,Ken Burns: The Roosevelts: An Intimate History Docuseries United States
s7179,Movie,Kevin Hart: Laugh at My Pain,"Leslie Small, Tim Story",United States,2018-10-01,2011,R,89 min,Stand-Up Comedy,89,United States,['Stand-Up Comedy'],1,2018,10,1,Kevin Hart: Laugh at My Pain Stand-Up Comedy United States
s7180,Movie,Kevin Hart: Let Me Explain,"Leslie Small, Tim Story",United States,2018-07-13,2013,R,75 min,Stand-Up Comedy,75,United States,['Stand-Up Comedy'],1,2018,7,13,Kevin Hart: Let Me Explain Stand-Up Comedy United States
s7181,Movie,Kevin Hart: Seriously Funny,Shannon Hartman,United States,2018-10-01,2010,TV-MA,67 min,Stand-Up Comedy,67,United States,['Stand-Up Comedy'],1,2018,10,1,Kevin Hart: Seriously Funny Stand-Up Comedy United States
s7182,Movie,Kevyn Aucoin: Beauty & the Beast in Me,Lori Kaye,United States,2019-01-01,2017,TV-MA,90 min,"Documentaries, LGBTQ Movies",90,United States,"['Documentaries', 'LGBTQ Movies']",2,2019,1,1,"Kevyn Aucoin: Beauty & the Beast in Me Documentaries, LGBTQ Movies United States"
s7184,Movie,Khalnayak,Subhash Ghai,India,2018-03-01,1993,TV-14,170 min,"Action & Adventure, Dramas, International Movies",170,India,"['Action & Adventure', 'Dramas', 'International Movies']",3,2018,3,1,"Khalnayak Action & Adventure, Dramas, International Movies India"
s7187,Movie,Khosla Ka Ghosla,Dibakar Banerjee,India,2018-08-02,2006,TV-14,124 min,"Comedies, Dramas, International Movies",124,India,"['Comedies', 'Dramas', 'International Movies']",3,2018,8,2,"Khosla Ka Ghosla Comedies, Dramas, International Movies India"
s7189,Movie,Khubsoorat,Hrishikesh Mukherjee,India,2019-12-31,1980,TV-PG,120 min,"Classic Movies, Comedies, Dramas",120,India,"['Classic Movies', 'Comedies', 'Dramas']",3,2019,12,31,"Khubsoorat Classic Movies, Comedies, Dramas India"
s7190,Movie,Khushi,"Surya S.J., Sunil Kumar Agrawal",India,2018-03-01,2003,TV-14,157 min,"Comedies, International Movies, Music & Musicals",157,India,"['Comedies', 'International Movies', 'Music & Musicals']",3,2018,3,1,"Khushi Comedies, International Movies, Music & Musicals India"
s7191,Movie,Kia and Cosmos,Sudipto Roy,India,2019-05-01,2018,TV-14,124 min,"Dramas, Independent Movies, International Movies",124,India,"['Dramas', 'Independent Movies', 'International Movies']",3,2019,5,1,"Kia and Cosmos Dramas, Independent Movies, International Movies India"
s7231,Movie,Krish Trish and Baltiboy: Face Your Fears,Tilak Shetty,India,2017-11-17,2017,TV-Y7,65 min,Children & Family Movies,65,India,['Children & Family Movies'],1,2017,11,17,Krish Trish and Baltiboy: Face Your Fears Children & Family Movies India
s7192,Movie,Kickboxer: Retaliation,Dimitri Logothetis,United States,2018-04-26,2017,R,110 min,Action & Adventure,110,United States,['Action & Adventure'],1,2018,4,26,Kickboxer: Retaliation Action & Adventure United States
s7193,Movie,Kickboxer: Vengeance,John Stockwell,United States,2016-12-08,2016,TV-MA,90 min,Action & Adventure,90,United States,['Action & Adventure'],1,2016,12,8,Kickboxer: Vengeance Action & Adventure United States
s7194,Movie,Kicking and Screaming,Noah Baumbach,United States,2019-11-04,1995,R,97 min,"Comedies, Independent Movies, Romantic Movies",97,United States,"['Comedies', 'Independent Movies', 'Romantic Movies']",3,2019,11,4,"Kicking and Screaming Comedies, Independent Movies, Romantic Movies United States"
s7195,Movie,Kid Kulafu,Paul Soriano,Philippines,2019-03-04,2015,TV-14,108 min,"Dramas, International Movies, Sports Movies",108,Philippines,"['Dramas', 'International Movies', 'Sports Movies']",3,2019,3,4,"Kid Kulafu Dramas, International Movies, Sports Movies Philippines"
s7196,Movie,Kidnapping Mr. Heineken,Daniel Alfredson,Netherlands,2017-09-08,2015,R,95 min,"Action & Adventure, Dramas, International Movies",95,Netherlands,"['Action & Adventure', 'Dramas', 'International Movies']",3,2017,9,8,"Kidnapping Mr. Heineken Action & Adventure, Dramas, International Movies Netherlands"
s7210,TV Show,Kingdoms of the Sky,Steve Greenwood,,2018-10-01,2018,TV-PG,1 Season,"British TV Shows, Docuseries, Science & Nature TV",1,Unknown,"['British TV Shows', 'Docuseries', 'Science & Nature TV']",3,2018,10,1,"Kingdoms of the Sky British TV Shows, Docuseries, Science & Nature TV "
s7198,Movie,Kill Bill: Vol. 1,Quentin Tarantino,United States,2020-01-01,2003,R,111 min,Action & Adventure,111,United States,['Action & Adventure'],1,2020,1,1,Kill Bill: Vol. 1 Action & Adventure United States
s7199,Movie,Kill Bill: Vol. 2,Quentin Tarantino,United States,2020-01-01,2004,R,137 min,Action & Adventure,137,United States,['Action & Adventure'],1,2020,1,1,Kill Bill: Vol. 2 Action & Adventure United States
s7200,Movie,Kill Command,Steven Gomez,United Kingdom,2017-02-23,2016,TV-MA,100 min,"Action & Adventure, Independent Movies, Sci-Fi & Fantasy",100,United Kingdom,"['Action & Adventure', 'Independent Movies', 'Sci-Fi & Fantasy']",3,2017,2,23,"Kill Command Action & Adventure, Independent Movies, Sci-Fi & Fantasy United Kingdom"
s7201,Movie,Kill Hitler! The Luck of the Devil,Frédéric Tonolli,France,2019-05-01,2015,TV-14,53 min,"Documentaries, International Movies",53,France,"['Documentaries', 'International Movies']",2,2019,5,1,"Kill Hitler! The Luck of the Devil Documentaries, International Movies France"
s7202,Movie,Kill Ratio,Paul Tanter,United States,2017-02-17,2016,TV-MA,87 min,Action & Adventure,87,United States,['Action & Adventure'],1,2017,2,17,Kill Ratio Action & Adventure United States
s7203,Movie,Kill the Irishman,Jonathan Hensleigh,United States,2020-08-21,2011,R,106 min,"Action & Adventure, Dramas, Independent Movies",106,United States,"['Action & Adventure', 'Dramas', 'Independent Movies']",3,2020,8,21,"Kill the Irishman Action & Adventure, Dramas, Independent Movies United States"
s7204,Movie,Killer Klowns from Outer Space,Stephen Chiodo,United States,2020-04-01,1988,PG-13,86 min,"Comedies, Cult Movies, Horror Movies",86,United States,"['Comedies', 'Cult Movies', 'Horror Movies']",3,2020,4,1,"Killer Klowns from Outer Space Comedies, Cult Movies, Horror Movies United States"
s7205,Movie,Killers,Robert Luketic,United States,2021-01-01,2010,PG-13,100 min,"Action & Adventure, Comedies, Romantic Movies",100,United States,"['Action & Adventure', 'Comedies', 'Romantic Movies']",3,2021,1,1,"Killers Action & Adventure, Comedies, Romantic Movies United States"
s7206,Movie,Kills on Wheels,Attila Till,Hungary,2018-03-15,2016,TV-MA,103 min,"Action & Adventure, Dramas, International Movies",103,Hungary,"['Action & Adventure', 'Dramas', 'International Movies']",3,2018,3,15,"Kills on Wheels Action & Adventure, Dramas, International Movies Hungary"
s7207,Movie,Kilo Two Bravo,Paul Katis,United Kingdom,2019-03-01,2014,R,109 min,"Dramas, Independent Movies, Thrillers",109,United Kingdom,"['Dramas', 'Independent Movies', 'Thrillers']",3,2019,3,1,"Kilo Two Bravo Dramas, Independent Movies, Thrillers United Kingdom"
s7208,Movie,King Jack,Felix Thompson,United States,2016-07-01,2015,NR,81 min,"Dramas, Independent Movies",81,United States,"['Dramas', 'Independent Movies']",2,2016,7,1,"King Jack Dramas, Independent Movies United States"
s7209,Movie,King's Ransom,Jeffrey W. Byrd,United States,2019-11-01,2005,PG-13,98 min,"Action & Adventure, Comedies",98,United States,"['Action & Adventure', 'Comedies']",2,2019,11,1,"King's Ransom Action & Adventure, Comedies United States"
s7211,Movie,Kingpin,"Peter Farrelly, Bobby Farrelly",United States,2020-01-01,1996,PG-13,114 min,"Comedies, Cult Movies, Sports Movies",114,United States,"['Comedies', 'Cult Movies', 'Sports Movies']",3,2020,1,1,"Kingpin Comedies, Cult Movies, Sports Movies United States"
s7212,Movie,Kings,Deniz Gamze Ergüven,France,2018-10-29,2017,R,87 min,Dramas,87,France,['Dramas'],1,2018,10,29,Kings Dramas France
s7213,Movie,Kis Kisko Pyaar Karoon,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla",India,2017-11-01,2015,TV-PG,132 min,"Comedies, International Movies",132,India,"['Comedies', 'International Movies']",2,2017,11,1,"Kis Kisko Pyaar Karoon Comedies, International Movies India"
s7214,Movie,Kiss the Girls,Gary Fleder,United States,2020-01-01,1997,R,116 min,Thrillers,116,United States,['Thrillers'],1,2020,1,1,Kiss the Girls Thrillers United States
s7217,Movie,KL Zombi,Woo Ming Jin,Malaysia,2017-08-21,2013,TV-14,92 min,"Comedies, Horror Movies, International Movies",92,Malaysia,"['Comedies', 'Horror Movies', 'International Movies']",3,2017,8,21,"KL Zombi Comedies, Horror Movies, International Movies Malaysia"
s7219,Movie,Knock Knock,Eli Roth,United States,2020-11-01,2015,R,99 min,"Horror Movies, Thrillers",99,United States,"['Horror Movies', 'Thrillers']",2,2020,11,1,"Knock Knock Horror Movies, Thrillers United States"
s7220,Movie,Know Your Enemy - Japan,"Frank Capra, Joris Ivens",United States,2017-03-31,1945,TV-14,63 min,"Classic Movies, Documentaries",63,United States,"['Classic Movies', 'Documentaries']",2,2017,3,31,"Know Your Enemy - Japan Classic Movies, Documentaries United States"
s7221,Movie,Knowing,Alex Proyas,United States,2019-10-01,2009,PG-13,121 min,"Sci-Fi & Fantasy, Thrillers",121,United States,"['Sci-Fi & Fantasy', 'Thrillers']",2,2019,10,1,"Knowing Sci-Fi & Fantasy, Thrillers United States"
s7222,Movie,Koko: The Gorilla Who Talks,Jonathan Taylor,United Kingdom,2017-03-01,2016,TV-G,56 min,Documentaries,56,United Kingdom,['Documentaries'],1,2017,3,1,Koko: The Gorilla Who Talks Documentaries United Kingdom
s7224,Movie,Kon-Tiki,"Joachim Rønning, Espen Sandberg",United Kingdom,2019-04-26,2012,PG-13,96 min,"Action & Adventure, Dramas, International Movies",96,United Kingdom,"['Action & Adventure', 'Dramas', 'International Movies']",3,2019,4,26,"Kon-Tiki Action & Adventure, Dramas, International Movies United Kingdom"
s7225,Movie,Koshish,Gulzar,India,2019-12-31,1972,TV-14,115 min,"International Movies, Romantic Movies",115,India,"['International Movies', 'Romantic Movies']",2,2019,12,31,"Koshish International Movies, Romantic Movies India"
s7226,Movie,Kraftidioten,Hans Petter Moland,Norway,2017-01-05,2014,TV-MA,117 min,"Comedies, International Movies, Thrillers",117,Norway,"['Comedies', 'International Movies', 'Thrillers']",3,2017,1,5,"Kraftidioten Comedies, International Movies, Thrillers Norway"
s7228,Movie,Krish Trish and Baltiboy: Battle of Wits,"Munjal Shroff, Tilak Shetty",,2017-09-08,2013,TV-Y7,62 min,Children & Family Movies,62,Unknown,['Children & Family Movies'],1,2017,9,8,Krish Trish and Baltiboy: Battle of Wits Children & Family Movies 
s7229,Movie,Krish Trish and Baltiboy: Best Friends Forever,"Munjal Shroff, Tilak Shetty",,2017-09-08,2016,TV-Y,65 min,Children & Family Movies,65,Unknown,['Children & Family Movies'],1,2017,9,8,Krish Trish and Baltiboy: Best Friends Forever Children & Family Movies 
s7230,Movie,Krish Trish and Baltiboy: Comics of India,Tilak Shetty,,2017-09-08,2012,TV-Y7,61 min,Children & Family Movies,61,Unknown,['Children & Family Movies'],1,2017,9,8,Krish Trish and Baltiboy: Comics of India Children & Family Movies 
s7235,Movie,Krisha,Trey Edward Shults,United States,2018-11-07,2015,R,81 min,"Dramas, Independent Movies",81,United States,"['Dramas', 'Independent Movies']",2,2018,11,7,"Krisha Dramas, Independent Movies United States"
s7237,Movie,Kristy,Oliver Blackburn,United States,2015-10-31,2013,NR,85 min,Horror Movies,85,United States,['Horror Movies'],1,2015,10,31,Kristy Horror Movies United States
s7238,Movie,Krystal,William H. Macy,United States,2019-01-01,2017,R,93 min,"Comedies, Dramas",93,United States,"['Comedies', 'Dramas']",2,2019,1,1,"Krystal Comedies, Dramas United States"
s7239,Movie,Kuldip Patwal: I Didn't Do It!,Remy Kohli,India,2019-12-31,2017,TV-MA,126 min,"Dramas, Independent Movies, International Movies",126,India,"['Dramas', 'Independent Movies', 'International Movies']",3,2019,12,31,"Kuldip Patwal: I Didn't Do It! Dramas, Independent Movies, International Movies India"
s7240,Movie,Kung Fu Hustle,Stephen Chow,Hong Kong,2020-04-01,2004,R,99 min,"Action & Adventure, Comedies, Cult Movies",99,Hong Kong,"['Action & Adventure', 'Comedies', 'Cult Movies']",3,2020,4,1,"Kung Fu Hustle Action & Adventure, Comedies, Cult Movies Hong Kong"
s7241,Movie,Kung Fu Magoo,Andrés Couturier,Mexico,2018-08-01,2010,TV-Y7,79 min,"Children & Family Movies, Comedies",79,Mexico,"['Children & Family Movies', 'Comedies']",2,2018,8,1,"Kung Fu Magoo Children & Family Movies, Comedies Mexico"
s7242,Movie,Kung Fu Panda: Holiday,Tim Johnson,United States,2012-12-01,2010,TV-PG,26 min,"Children & Family Movies, Comedies",26,United States,"['Children & Family Movies', 'Comedies']",2,2012,12,1,"Kung Fu Panda: Holiday Children & Family Movies, Comedies United States"
s7243,Movie,Kung Fu Yoga,Stanley Tong,China,2017-10-06,2017,TV-PG,107 min,"Action & Adventure, Comedies, International Movies",107,China,"['Action & Adventure', 'Comedies', 'International Movies']",3,2017,10,6,"Kung Fu Yoga Action & Adventure, Comedies, International Movies China"
s7245,Movie,Kurt & Courtney,Nick Broomfield,United Kingdom,2019-01-08,1998,R,95 min,"Documentaries, Music & Musicals",95,United Kingdom,"['Documentaries', 'Music & Musicals']",2,2019,1,8,"Kurt & Courtney Documentaries, Music & Musicals United Kingdom"
s7247,Movie,Kurtulus Son Durak,Yusuf Pirhasan,Turkey,2017-03-10,2012,TV-MA,100 min,"Comedies, Dramas, International Movies",100,Turkey,"['Comedies', 'Dramas', 'International Movies']",3,2017,3,10,"Kurtulus Son Durak Comedies, Dramas, International Movies Turkey"
s7248,Movie,Kya Kehna,Kundan Shah,India,2018-04-01,2000,TV-PG,149 min,"Dramas, International Movies, Romantic Movies",149,India,"['Dramas', 'International Movies', 'Romantic Movies']",3,2018,4,1,"Kya Kehna Dramas, International Movies, Romantic Movies India"
s7249,Movie,Kygo: Live at the Hollywood Bowl,Devin Chanda,United States,2018-03-12,2017,TV-MA,52 min,Music & Musicals,52,United States,['Music & Musicals'],1,2018,3,12,Kygo: Live at the Hollywood Bowl Music & Musicals United States
s7250,Movie,Kyun! Ho Gaya Na,Samir Karnik,India,2018-03-01,2004,TV-PG,165 min,"International Movies, Romantic Movies",165,India,"['International Movies', 'Romantic Movies']",2,2018,3,1,"Kyun! Ho Gaya Na International Movies, Romantic Movies India"
s7251,Movie,La Última Fiesta,"Leandro Mark, Nicolás Silbert",Argentina,2017-02-01,2016,TV-MA,104 min,"Comedies, International Movies",104,Argentina,"['Comedies', 'International Movies']",2,2017,2,1,"La Última Fiesta Comedies, International Movies Argentina"
s7244,Movie,Kuppivala,Suresh Pillai,,2018-08-01,2017,TV-14,133 min,"Dramas, International Movies, Romantic Movies",133,Unknown,"['Dramas', 'International Movies', 'Romantic Movies']",3,2018,8,1,"Kuppivala Dramas, International Movies, Romantic Movies "
s7232,Movie,Krish Trish and Baltiboy: Oversmartness Never Pays,Tilak Shetty,,2017-09-08,2017,TV-Y7,65 min,Children & Family Movies,65,Unknown,['Children & Family Movies'],1,2017,9,8,Krish Trish and Baltiboy: Oversmartness Never Pays Children & Family Movies 
s7234,Movie,Krish Trish and Baltiboy: The Greatest Trick,"Munjal Shroff, Tilak Shetty",,2017-09-08,2013,TV-Y7,60 min,Children & Family Movies,60,Unknown,['Children & Family Movies'],1,2017,9,8,Krish Trish and Baltiboy: The Greatest Trick Children & Family Movies 
s7253,Movie,La Bamba,Luis Valdez,United States,2020-01-01,1987,PG-13,109 min,"Classic Movies, Dramas, Music & Musicals",109,United States,"['Classic Movies', 'Dramas', 'Music & Musicals']",3,2020,1,1,"La Bamba Classic Movies, Dramas, Music & Musicals United States"
s7254,Movie,La Coppia dei Campioni,Giulio Base,Italy,2017-02-15,2016,TV-MA,88 min,"Comedies, International Movies",88,Italy,"['Comedies', 'International Movies']",2,2017,2,15,"La Coppia dei Campioni Comedies, International Movies Italy"
s7259,TV Show,La Viuda Negra,Alejandro Lozano,Colombia,2019-01-15,2016,TV-14,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",1,Colombia,"['Crime TV Shows', 'International TV Shows', 'Spanish-Language TV Shows']",3,2019,1,15,"La Viuda Negra Crime TV Shows, International TV Shows, Spanish-Language TV Shows Colombia"
s7260,Movie,Laal Rang,Syed Ahmad Afzal,India,2018-03-01,2016,TV-14,143 min,"Dramas, International Movies, Thrillers",143,India,"['Dramas', 'International Movies', 'Thrillers']",3,2018,3,1,"Laal Rang Dramas, International Movies, Thrillers India"
s7261,Movie,Laddaland,Sopon Sukdapisit,Thailand,2018-09-07,2011,TV-MA,112 min,"Horror Movies, International Movies",112,Thailand,"['Horror Movies', 'International Movies']",2,2018,9,7,"Laddaland Horror Movies, International Movies Thailand"
